"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Riotime","strptime","day","hour","statusSource_new","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"It's a good thing #beachvolleyball is pool play in preliminary round because #TeamUSA #Fendrick and #Sweat really underachieved in set 2 &amp; 3",FALSE,1,NA,2016-08-07 14:52:23,FALSE,NA,"762300362292355072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","irapthor",0,FALSE,FALSE,NA,NA,2016-08-07 09:52:23,2016-08-07 09:52:23,7,9,"Twitter for iPhone",0,2,0,1,1,0,1,1,0,2
"The latest The Heather Maoury Daily! https://t.co/3Zdg6Exb4m #teamusa #rio2016",FALSE,0,NA,2016-08-07 14:42:33,FALSE,NA,"762297888059879424",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","hmaoury",0,FALSE,FALSE,NA,NA,2016-08-07 09:42:33,2016-08-07 09:42:33,7,9,"Paper.li",0,1,0,0,0,0,0,0,0,0
"@usacycling tried to find it on the schedule,  but couldn't. when is men's track cycling scheduled to run? #TeamUSA",FALSE,0,"usacycling",2016-08-07 14:14:41,FALSE,"762290041918001152","762290872536952834","18855629","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicolehare93",0,FALSE,FALSE,NA,NA,2016-08-07 09:14:41,2016-08-07 09:14:41,7,9,"Twitter Web Client",0,1,0,0,0,0,0,0,0,0
"First #TeamUSA Gold Medal won in ... shooting. #cantmakethisup #Rio2016",FALSE,0,NA,2016-08-07 14:02:49,FALSE,NA,"762287888696500225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","growingupglobal",0,FALSE,FALSE,NA,NA,2016-08-07 09:02:49,2016-08-07 09:02:49,7,9,"Twitter for iPhone",1,1,0,1,1,0,1,1,1,2
"RT @MonmouthCoClerk: .#Olympics begins tonight! We are rooting for #TeamUSA &amp; especially those representing their #MonmouthCounty roots! ht",FALSE,0,NA,2016-08-07 13:49:56,FALSE,NA,"762284643668336640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DSimonCNHS",4,TRUE,FALSE,NA,NA,2016-08-07 08:49:56,2016-08-07 08:49:56,7,8,"Twitter for Android",0,1,0,0,0,0,0,0,0,0
"Great flyer inside our @longstrethfh bag! @USAFieldHockey #TeamUSA  @Rio2016 https://t.co/H4V2U13VgD",FALSE,1,NA,2016-08-07 13:34:49,FALSE,NA,"762280842290946048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolinebrant",0,FALSE,FALSE,NA,NA,2016-08-07 08:34:49,2016-08-07 08:34:49,7,8,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Time for our first #TeamUSA local athlete shoutout: Tyler Nase (@The_Sy5tem) is repping #Phoenixville and @usrowing in #Rio. Good luck!",FALSE,2,NA,2016-08-07 13:30:01,FALSE,NA,"762279633328807938",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ProMediaLabs",0,FALSE,FALSE,NA,NA,2016-08-07 08:30:01,2016-08-07 08:30:01,7,8,"TweetDeck",0,3,0,0,2,0,2,1,0,3
"Congrats!!!!  #TeamUSA !! https://t.co/SPY86cE5NB",FALSE,1,NA,2016-08-07 13:17:16,FALSE,NA,"762276423155331076",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bab1104",0,FALSE,FALSE,NA,NA,2016-08-07 08:17:16,2016-08-07 08:17:16,7,8,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"#TeamUSA !!!! https://t.co/uA7b02mEFM",FALSE,0,NA,2016-08-07 13:16:24,FALSE,NA,"762276207693922305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bab1104",0,FALSE,FALSE,NA,NA,2016-08-07 08:16:24,2016-08-07 08:16:24,7,8,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Channeling some #Gold #Silver and #Bronze for #TeamUSA . Good luck! https://t.co/5BRv38yogs",FALSE,2,NA,2016-08-07 13:11:31,FALSE,NA,"762274977886404609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robern",1,FALSE,FALSE,NA,NA,2016-08-07 08:11:31,2016-08-07 08:11:31,7,8,"Twitter for Android",0,2,0,0,2,0,2,1,0,3
"Congrats ladies!! Amazing #TeamUSA  https://t.co/f3oGll0vMl",FALSE,0,NA,2016-08-07 13:09:44,FALSE,NA,"762274526952513536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bab1104",0,FALSE,FALSE,NA,NA,2016-08-07 08:09:44,2016-08-07 08:09:44,7,8,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Let's go @MichaelPhelps !!!! #TeamUSA  https://t.co/2hwYiam2Eb",FALSE,0,NA,2016-08-07 13:09:14,FALSE,NA,"762274400125104130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bab1104",0,FALSE,FALSE,NA,NA,2016-08-07 08:09:14,2016-08-07 08:09:14,7,8,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"RT @KaylaTolbert_: I want more gold medals! #TeamUSA #TeamUSA #TeamUSA",FALSE,0,NA,2016-08-07 13:07:11,FALSE,NA,"762273884716621824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Copen1216",1,TRUE,FALSE,NA,NA,2016-08-07 08:07:11,2016-08-07 08:07:11,7,8,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,1
"Keep it going!!!! #TeamUSA  https://t.co/kAAWAK1JHu",FALSE,0,NA,2016-08-07 13:04:34,FALSE,NA,"762273226797887492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bab1104",0,FALSE,FALSE,NA,NA,2016-08-07 08:04:34,2016-08-07 08:04:34,7,8,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Represent #teamUSA with an great outfit from Foot Locker #OOTD #USA #RIO https://t.co/ugZGbnMczN",FALSE,2,NA,2016-08-07 13:01:17,FALSE,NA,"762272402910879745",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CumberlandMalNJ",0,FALSE,FALSE,NA,NA,2016-08-07 08:01:17,2016-08-07 08:01:17,7,8,"Hootsuite",0,0,0,0,0,0,0,0,0,0
"@jfb Can't decide what I'm most excited about today: Dive/Swim/Vball/Bball, Tennis/Gymnastics or @Lesdoggg #TeamUSA https://t.co/Zb9k5ag9bA",FALSE,0,"jfb",2016-08-07 12:55:27,FALSE,NA,"762270932232761344","92973919","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carolinebrant",0,FALSE,FALSE,NA,NA,2016-08-07 07:55:27,2016-08-07 07:55:27,7,7,"Twitter Web Client",0,2,0,1,2,0,1,1,0,2
"It's a new day, lets get behind #TeamUSA !!!!  Time to Unite my fellow Americans!!! ",FALSE,0,NA,2016-08-07 12:53:14,FALSE,NA,"762270377129091076",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bab1104",0,FALSE,FALSE,NA,NA,2016-08-07 07:53:14,2016-08-07 07:53:14,7,7,"Twitter for iPhone",0,1,0,0,0,0,0,1,0,1
"Excited to be supporting #TeamUSA with @Smuckers! #PBJ4TeamUSA #PromoEntry",FALSE,0,NA,2016-08-07 12:43:33,FALSE,NA,"762267938527272960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ladylucke3",0,FALSE,FALSE,NA,NA,2016-08-07 07:43:33,2016-08-07 07:43:33,7,7,"Twitter Web Client",0,1,0,0,1,0,1,2,0,2
"Knock'em dead #TeamUSA Good luck @SamuelMikulak @jake_dalton @cbrooks_wpr @DanellJLeyva @Alex_Naddour https://t.co/zNywSFlXIn",FALSE,0,NA,2016-08-07 12:38:04,FALSE,NA,"762266557997260800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobertPWoolford",0,FALSE,FALSE,NA,NA,2016-08-07 07:38:04,2016-08-07 07:38:04,7,7,"Twitter for Android",0,2,0,0,2,0,2,1,0,2
"I want more gold medals! #TeamUSA #TeamUSA #TeamUSA",FALSE,0,NA,2016-08-07 12:31:31,FALSE,NA,"762264912332750848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaylaTolbert_",1,FALSE,FALSE,NA,NA,2016-08-07 07:31:31,2016-08-07 07:31:31,7,7,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,1
"#TeamUSA  https://t.co/GRUd5FLZgl",FALSE,0,NA,2016-08-07 12:25:28,FALSE,NA,"762263389536030721",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lmpasquali",0,FALSE,FALSE,NA,NA,2016-08-07 07:25:28,2016-08-07 07:25:28,7,7,"Twitter for iPad",0,0,0,0,0,0,0,0,0,0
"#RioOlympics2016 #TeamUSA https://t.co/FG4olhqaUs",FALSE,1,NA,2016-08-07 12:06:21,FALSE,NA,"762258576199000064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mtgrove",0,FALSE,FALSE,NA,NA,2016-08-07 07:06:21,2016-08-07 07:06:21,7,7,"Twitter Web Client",0,0,0,0,0,0,0,0,0,0
"The #Olympics need more sports like #WomensVolleyball thanks #RioOlympics2016 #TeamUSA",FALSE,0,NA,2016-08-07 11:29:06,FALSE,NA,"762249203942842372",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtgrove",0,FALSE,FALSE,NA,NA,2016-08-07 06:29:06,2016-08-07 06:29:06,7,6,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Good luck to all the #TeamUSAathletes! #RioOlympics2016",FALSE,0,NA,2016-08-07 11:00:01,FALSE,NA,"762241885226176512",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","jakobpekfund",0,FALSE,FALSE,NA,NA,2016-08-07 06:00:01,2016-08-07 06:00:01,7,6,"Sprout Social",0,2,0,0,2,0,2,1,0,2
"I enjoyed #USABasketball  ass beating of #chinabasketball #Rio2016 next up is #Venezuela lets go #TeamUSA FYI Brazilian women ARE HOT!!",FALSE,3,NA,2016-08-07 10:58:56,FALSE,NA,"762241612206383104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hawkleone",0,FALSE,FALSE,NA,NA,2016-08-07 05:58:56,2016-08-07 05:58:56,7,5,"Twitter for iPad",2,0,0,1,0,1,0,0,2,0
" RT @DylansFreshTake: Paul George might not want to watch the tape after this one. #USAvCHN #TeamUSA  https://t.co/AhvE0NdjBy",FALSE,0,NA,2016-08-07 09:26:12,FALSE,NA,"762218272649469952",NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","RDJordan5",0,FALSE,FALSE,NA,NA,2016-08-07 04:26:12,2016-08-07 04:26:12,7,4,"Tweetlogix",0,1,0,1,0,0,0,0,0,0
"#TeamUSA",FALSE,0,NA,2016-08-07 07:00:34,FALSE,NA,"762181625752924162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_reggieBDT",0,FALSE,FALSE,NA,NA,2016-08-07 02:00:34,2016-08-07 02:00:34,7,2,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Props to #TeamUSA's Ginny Thrasher, Kicked Major Ass in 10M Air Rifle, Upset No. 1 shooter, Current Olympic champ &amp; 2X Champ for USA Gold!!!",FALSE,0,NA,2016-08-07 06:15:51,FALSE,NA,"762170372166918144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SoloSportsComms",0,FALSE,FALSE,NA,NA,2016-08-07 01:15:51,2016-08-07 01:15:51,7,1,"Twitter Web Client",2,0,0,2,0,1,0,0,3,2
"#TeamUSA https://t.co/LICgyH3Qza",FALSE,0,NA,2016-08-07 05:08:42,FALSE,NA,"762153471629926401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRocc_27",0,FALSE,FALSE,NA,NA,2016-08-07 00:08:42,2016-08-07 00:08:42,7,0,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"RT @wilkinebrutus: I understand crowds likes to go for the underdog, but damn...it's #Venus Williams. Put some ""respeck"" on her name. #Team",FALSE,0,NA,2016-08-07 04:59:41,FALSE,NA,"762151203312693248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigirwenkyaj",19,TRUE,FALSE,NA,NA,2016-08-06 23:59:41,2016-08-06 23:59:41,6,23,"Twitter for Android",1,0,1,0,0,0,0,1,1,0
"Jennings/Ross are awesome! #TeamUSA #RioOlympics2016 #beachvolleyball",FALSE,1,NA,2016-08-07 04:52:18,FALSE,NA,"762149344405512192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brooksiew83",0,FALSE,FALSE,NA,NA,2016-08-06 23:52:18,2016-08-06 23:52:18,6,23,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"Well #TeamUSA needs to use #OFF! during #Rio2016 to help keep the Zika virus away. #keepzikaoff #keepzikaoffRio  https://t.co/A1QuaZVHi4",FALSE,1,NA,2016-08-07 04:44:52,FALSE,NA,"762147473100009472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cloudbeginner",0,FALSE,FALSE,NA,NA,2016-08-06 23:44:52,2016-08-06 23:44:52,6,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,1,0
"RT food2win: And this is why personalized nutrition matters #eatright #TeamUSA   https://t.co/f34ybJWn14",FALSE,0,NA,2016-08-07 04:39:27,FALSE,NA,"762146112518119424",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","auksatc",0,FALSE,FALSE,NA,NA,2016-08-06 23:39:27,2016-08-06 23:39:27,6,23,"IFTTT",0,0,0,0,1,0,0,1,0,1
"@OliviaSmoliga Good Luck!! We will be cheering for you and the entire #TeamUSA #WaterFeelGreat",FALSE,0,"OliviaSmoliga",2016-08-07 04:30:04,FALSE,"762121582756200448","762143748390326272","336172914","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BluTrinityComic",0,FALSE,FALSE,NA,NA,2016-08-06 23:30:04,2016-08-06 23:30:04,6,23,"Twitter Web Client",0,2,0,0,3,0,2,1,0,3
"Not a bad day for #TeamUSA",FALSE,0,NA,2016-08-07 04:18:28,FALSE,NA,"762140831608254465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ben_JAMIN20",0,FALSE,FALSE,NA,NA,2016-08-06 23:18:28,2016-08-06 23:18:28,6,23,"Twitter for iPhone",1,0,1,1,0,1,0,0,1,0
"That looked like a very easy win for #TeamUSA  #beachvolleyball #Rio2016",FALSE,0,NA,2016-08-07 04:15:45,FALSE,NA,"762140145575419904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abejita803",0,FALSE,FALSE,NA,NA,2016-08-06 23:15:45,2016-08-06 23:15:45,6,23,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"@kerrileewalsh &amp; @AprilRossBeach killin it! #beachvolleyball #TeamUSA",FALSE,2,"kerrileewalsh",2016-08-07 04:04:00,FALSE,NA,"762137188930846720","104063340","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuAnnSchafer3",0,FALSE,FALSE,NA,NA,2016-08-06 23:04:00,2016-08-06 23:04:00,6,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Shout out to the three guys in the stands at the Walsh Jennings/ Ross beach volleyball game. Your cheering is great lmao #TeamUSA",FALSE,1,NA,2016-08-07 04:01:11,FALSE,NA,"762136480684896256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisAnneTaylor",0,FALSE,FALSE,NA,NA,2016-08-06 23:01:11,2016-08-06 23:01:11,6,23,"Twitter for iPhone",1,0,0,0,2,0,1,0,0,1
"I hope #TeamUSA can win some gold medals over the next couple of days #RioOlympics",FALSE,0,NA,2016-08-07 03:56:32,FALSE,NA,"762135311514267648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","LiLiReynolds",0,FALSE,FALSE,NA,NA,2016-08-06 22:56:32,2016-08-06 22:56:32,6,22,"Mobile Web (M2)",0,1,0,0,1,0,1,1,0,2
"@kerrileewalsh &amp; @AprilRossBeach are absolute beasts! #RioOlympics2016 #beachvolleyball #TeamUSA",FALSE,0,"kerrileewalsh",2016-08-07 03:49:19,FALSE,NA,"762133493128232960","104063340","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melanietheresa",0,FALSE,FALSE,NA,NA,2016-08-06 22:49:19,2016-08-06 22:49:19,6,22,"Twitter for Android",0,0,0,0,0,0,0,0,0,1
"Did these silly Aussies think they stood a chance against @KerriWalshDaily? That's cute. #TeamUSA",FALSE,0,NA,2016-08-07 03:43:48,FALSE,NA,"762132106097094656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ActuallyAGW",0,FALSE,FALSE,NA,NA,2016-08-06 22:43:48,2016-08-06 22:43:48,6,22,"Twitter for iPhone",0,0,0,0,1,0,1,0,1,1
"Me with tape on my knee makes me feel like I'm at the #Olympics2016 lets go #TeamUSA  https://t.co/gmPMOXNdBD",FALSE,2,NA,2016-08-07 03:43:22,FALSE,NA,"762131998001344512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsLSpatz",0,FALSE,FALSE,NA,NA,2016-08-06 22:43:22,2016-08-06 22:43:22,6,22,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"I don't care if it's a sport I love or one I never heard of...I love cheering on my team and seeing the passion in the eyes of #TeamUSA",FALSE,0,NA,2016-08-07 03:38:22,FALSE,NA,"762130740809240576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jus_Farrell",0,FALSE,FALSE,NA,NA,2016-08-06 22:38:22,2016-08-06 22:38:22,6,22,"Twitter for Android",0,1,0,0,3,0,0,2,0,3
"@Rio2016_en @NBCOlympics Women's Volleyball, USA vs. Australia &amp; let's go USA! #TeamUSA #Rio2016",FALSE,0,"Rio2016_en",2016-08-07 03:35:20,FALSE,NA,"762129975180922881","88703900","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riano86",0,FALSE,FALSE,NA,NA,2016-08-06 22:35:20,2016-08-06 22:35:20,6,22,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"Who is staying up to watch @kerrileewalsh &amp; @aprilrossbeach? Midnite beach volleyball in Rio! #teamusa #usa #volleyball #rio2016 #olympics",FALSE,0,NA,2016-08-07 03:34:06,FALSE,NA,"762129663510454273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RballDiva",0,FALSE,FALSE,NA,NA,2016-08-06 22:34:06,2016-08-06 22:34:06,6,22,"Twitter for iPhone",0,1,0,1,1,0,0,0,0,0
"I wonder if other country's team online stores are offering Polos for $100? Hate to see how much the blazers would go for. #TeamUSA",FALSE,1,NA,2016-08-07 03:27:22,FALSE,NA,"762127969011851264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RunMereRun",0,FALSE,FALSE,NA,NA,2016-08-06 22:27:22,2016-08-06 22:27:22,6,22,"Twitter Web Client",1,0,1,1,0,1,0,2,1,0
"So just to be clear, even though we're in the same time zone the Olympics = No sleep for two weeks? Cool #TeamUSA #Rio2016",FALSE,0,NA,2016-08-07 03:21:58,FALSE,NA,"762126611919568896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lakewallywhat87",0,FALSE,FALSE,NA,NA,2016-08-06 22:21:58,2016-08-06 22:21:58,6,22,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,1
"So proud of @chasekalisz for taking the silver medal tonight!! #RioOlympics2016 #TeamUSA #GODAWGS!!!",FALSE,0,NA,2016-08-07 03:12:52,FALSE,NA,"762124322878152704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkiolas",0,FALSE,FALSE,NA,NA,2016-08-06 22:12:52,2016-08-06 22:12:52,6,22,"Twitter for Android",0,2,0,0,2,0,1,2,0,2
"Favorite way to end the day? Watching the flag ceremony of USA's first gold and Stars and Stripe raised high. #Olympics #teamUSA #LETSGOUSA",FALSE,1,NA,2016-08-07 03:09:26,FALSE,NA,"762123457786150912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rose_of_america",0,FALSE,FALSE,NA,NA,2016-08-06 22:09:26,2016-08-06 22:09:26,6,22,"Twitter for iPhone",0,0,0,0,2,0,1,1,1,3
"RT @therealmikekb: DeRozan from PG13  #teamusa https://t.co/qWpp5IJo1X",FALSE,0,NA,2016-08-07 03:07:56,FALSE,NA,"762123081426964480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SixerHive",8,TRUE,FALSE,NA,NA,2016-08-06 22:07:56,2016-08-06 22:07:56,6,22,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Loving the Olympics! @NBCOlympics #TeamUSA",FALSE,0,NA,2016-08-07 03:07:43,FALSE,NA,"762123027026849792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mgriffinwenzel",0,FALSE,FALSE,NA,NA,2016-08-06 22:07:43,2016-08-06 22:07:43,6,22,"Twitter for Android",0,0,0,0,1,0,0,1,0,1
"#TeamUSA   https://t.co/7rtZexCVC7",FALSE,0,NA,2016-08-07 03:07:02,FALSE,NA,"762122851734450176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andriannaacosta",0,FALSE,FALSE,NA,NA,2016-08-06 22:07:02,2016-08-06 22:07:02,6,22,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"I don't care what event it is, I still get chills when they play our national anthem at a medal ceremony #TeamUSA",FALSE,3,NA,2016-08-07 03:06:53,FALSE,NA,"762122814212149248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roarfrom44",0,FALSE,FALSE,NA,NA,2016-08-06 22:06:53,2016-08-06 22:06:53,6,22,"Twitter Web Client",0,1,0,0,2,0,2,1,0,2
"@katieledecky #Rio2016 #TeamUSA #swimming #Olympics https://t.co/PvoMQkE4Mz",FALSE,0,"katieledecky",2016-08-07 02:57:08,FALSE,NA,"762120363232808960","743538714","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wishinoo",0,FALSE,FALSE,NA,NA,2016-08-06 21:57:08,2016-08-06 21:57:08,6,21,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"Beautiful #dataviz :) #RioOlympics2016 #TeamUSA #girlpower  https://t.co/p4F3xB12jg",FALSE,7,NA,2016-08-07 02:56:48,FALSE,NA,"762120278558269441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Siobhan_Eval",0,FALSE,FALSE,NA,NA,2016-08-06 21:56:48,2016-08-06 21:56:48,6,21,"Twitter for iPhone",0,0,0,0,1,0,0,0,0,1
"RT @TheRealJmar: ANYBODY KNOW WHERE I CAN GET ME SOME OF THESE PANTS WITH THE FOOTIES?!?!

#gymnastics #TeamUSA https://t.co/mfAYavzBeC",FALSE,0,NA,2016-08-07 02:53:52,FALSE,NA,"762119541098815488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justin_cheek22",1,TRUE,FALSE,NA,NA,2016-08-06 21:53:52,2016-08-06 21:53:52,6,21,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"ANYBODY KNOW WHERE I CAN GET ME SOME OF THESE PANTS WITH THE FOOTIES?!?!

#gymnastics #TeamUSA https://t.co/mfAYavzBeC",FALSE,6,NA,2016-08-07 02:52:27,FALSE,NA,"762119183496777729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealJmar",1,FALSE,FALSE,NA,NA,2016-08-06 21:52:27,2016-08-06 21:52:27,6,21,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"RT @wilkinebrutus: I understand crowds likes to go for the underdog, but damn...it's #Venus Williams. Put some ""respeck"" on her name. #Team",FALSE,0,NA,2016-08-07 02:51:36,FALSE,NA,"762118969717207041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trichlw",19,TRUE,FALSE,NA,NA,2016-08-06 21:51:36,2016-08-06 21:51:36,6,21,"Twitter for Android",1,0,1,0,0,0,0,1,1,0
"Pommel Horse was rough on #TeamUSA tonight!  #RioOlympics2016 #Rio2016",FALSE,0,NA,2016-08-07 02:51:28,FALSE,NA,"762118936934621184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobertPWoolford",0,FALSE,FALSE,NA,NA,2016-08-06 21:51:28,2016-08-06 21:51:28,6,21,"Twitter for Android",0,0,0,0,0,0,0,1,0,0
"I'll just leave this right here... Go #TeamUSA #mensgymnastics #RioOlympics2016  https://t.co/0fOYpUqNZK",FALSE,1,NA,2016-08-07 02:51:16,FALSE,NA,"762118884019281920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ActionNwsAmanda",0,FALSE,FALSE,NA,NA,2016-08-06 21:51:16,2016-08-06 21:51:16,6,21,"Twitter for iPhone",0,0,0,0,0,1,1,0,1,0
"God damnit #TeamUSA at least one of our guys can pamal horse",FALSE,1,NA,2016-08-07 02:50:40,FALSE,NA,"762118733246636032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PlayItLoud25",0,FALSE,FALSE,NA,NA,2016-08-06 21:50:40,2016-08-06 21:50:40,6,21,"Twitter for iPhone",0,1,0,1,1,0,0,2,0,1
"come on Sam!! gotta finish that!! #TeamUSA",FALSE,0,NA,2016-08-07 02:48:45,FALSE,NA,"762118252436844544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roarfrom44",0,FALSE,FALSE,NA,NA,2016-08-06 21:48:45,2016-08-06 21:48:45,6,21,"Twitter Web Client",0,0,0,0,0,0,0,0,0,0
"Come on #TeamUSA you can do it! #Olympics2016 #RioOlympics2016",FALSE,0,NA,2016-08-07 02:46:49,FALSE,NA,"762117764802838528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nygreggs",0,FALSE,FALSE,NA,NA,2016-08-06 21:46:49,2016-08-06 21:46:49,6,21,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
